Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s38_e145_RES96244 & s38_e145_RES98980,C,472,2.3,20,2.0,2,6,4.3,s38_e145_RES96244,783,-37.9106,145.8419,18,2.0,16.5,656,0.44,4.5,s38_e145_RES98980,311,-37.9397,145.8683,41,2.8,6.1,270,0.03,91.5,59,33
s38_e145_RES87244 & s38_e145_RES89207,C,432,3.17,14,2.2,2,6,7.1,s38_e145_RES87244,822,-37.8167,145.9211,21,2.3,24.5,301,0.26,8.8,s38_e145_RES89207,390,-37.8375,145.9636,21,2.2,7.9,221,0.06,37.3,42,47
s38_e145_RES88066 & s38_e145_RES92109,C,411,3.42,12,2.3,2,6,12.3,s38_e145_RES88066,751,-37.8261,145.8492,28,2.3,6.3,369,0.04,60.3,s38_e145_RES92109,340,-37.8658,145.8439,30,2.4,16.2,245,0.16,15.4,58,34
s38_e145_RES67592 & s38_e145_RES65076,C,579,6.16,9,1.6,2,6,8.5,s38_e145_RES67592,930,-37.5619,145.7675,17,1.6,13.2,498,0.15,10.8,s38_e145_RES65076,351,-37.5397,145.6928,41,1.8,8.5,252,0.05,39.1,58,34
s38_e145_RES35870 & s38_e145_RES39741,C,430,3.54,12,2.2,2,6,11.5,s38_e145_RES35870,752,-37.3389,145.6044,26,2.2,6.8,290,0.04,52.3,s38_e145_RES39741,322,-37.3619,145.5608,26,2.2,9.9,388,0.15,14.7,52,38
s38_e145_RES45980 & s38_e145_RES41265,C,571,5.42,11,1.7,2,6,6.3,s38_e145_RES45980,831,-37.4061,145.63,18,1.7,9.4,351,0.1,17.2,s38_e145_RES41265,260,-37.3708,145.6869,46,2.0,10.0,1027,0.2,10.0,64,31
s38_e145_RES88768 & s38_e145_RES94151,C,557,5.29,11,1.7,2,6,8.4,s38_e145_RES88768,841,-37.8325,145.8931,15,1.7,10.6,553,0.19,9.3,s38_e145_RES94151,284,-37.8883,145.9164,37,2.1,4.4,166,0.02,88.2,52,38
s38_e145_RES42885 & s38_e145_RES35289,C,781,6.33,12,1.2,2,6,2.6,s38_e145_RES42885,1101,-37.3825,145.8119,12,1.2,7.4,677,0.17,7.1,s38_e145_RES35289,320,-37.3353,145.7628,12,1.2,14.9,683,0.3,4.1,24,83
s42_e145_RES47550 & s42_e145_RES45982,C,441,2.08,21,2.2,2,6,19.4,s42_e145_RES47550,654,-41.8469,145.4803,29,2.2,14.3,269,0.11,20.0,s42_e145_RES45982,213,-41.8167,145.4617,60,8.1,4.3,108,0.01,632.4,89,22
s42_e145_RES47300 & s42_e145_RES44777,C,682,3.59,19,1.4,2,6,3.7,s42_e145_RES47300,943,-41.8406,145.5217,12,1.4,25.9,423,0.37,3.8,s42_e145_RES44777,261,-41.7997,145.5139,19,1.4,4.9,77,0.01,152.5,31,64
s42_e145_RES47647 & s42_e145_RES45375,C,509,3.78,13,1.9,2,6,6.3,s42_e145_RES47647,671,-41.8494,145.4725,18,1.9,16.0,431,0.14,13.0,s42_e145_RES45375,162,-41.8086,145.4531,16,1.9,20.8,154,0.16,12.3,34,58
s38_e147_RES50343 & s38_e147_RES52767,C,723,3.99,18,1.3,2,6,4.1,s38_e147_RES50343,1194,-37.2775,147.1919,17,1.3,19.6,271,0.25,5.3,s38_e147_RES52767,471,-37.2867,147.1431,12,1.3,12.9,129,0.07,18.7,29,68
s38_e147_RES57832 & s38_e147_RES56385,C,740,3.28,23,1.3,2,6,3.0,s38_e147_RES57832,1172,-37.3078,147.1792,12,1.3,20.3,387,0.33,4.0,s38_e147_RES56385,432,-37.3008,147.1344,13,1.3,15.5,173,0.12,11.6,25,80
s38_e147_RES9137 & s38_e147_RES8160,C,669,2.86,23,1.5,2,6,2.9,s38_e147_RES9137,1270,-37.065,147.92,13,1.5,22.9,364,0.26,5.7,s38_e147_RES8160,601,-37.0567,147.8775,11,1.5,28.2,142,0.25,6.0,24,83
s38_e147_RES98707 & s38_e147_RES107717,C,761,6.07,13,1.2,2,6,3.9,s38_e147_RES98707,1191,-37.5017,147.0122,12,1.2,17.4,129,0.09,13.0,s38_e147_RES107717,430,-37.5572,147.0558,13,1.3,20.6,221,0.23,5.5,25,80
s38_e147_RES38443 & s38_e147_RES36851,C,630,2.99,21,1.5,2,6,2.9,s38_e147_RES38443,1210,-37.2319,147.2181,14,1.5,25.0,197,0.23,6.4,s38_e147_RES36851,580,-37.225,147.2514,10,1.5,26.9,209,0.29,5.2,24,83
s38_e147_RES39371 & s38_e147_RES48921,C,740,5.83,13,1.2,2,6,4.0,s38_e147_RES39371,1100,-37.2353,147.925,16,1.2,14.7,234,0.16,7.9,s38_e147_RES48921,360,-37.2714,147.8608,18,1.3,18.2,215,0.16,8.1,34,58
s38_e147_RES100422 & s38_e146_RES76033,C,721,5.65,13,1.4,2,6,4.1,s38_e147_RES100422,1232,-37.5122,147.0111,11,1.4,19.6,178,0.16,8.5,s38_e146_RES76033,511,-37.5683,146.9764,14,1.4,20.0,184,0.17,8.0,25,80
s38_e147_RES37761 & s38_e147_RES50704,C,750,6.39,12,1.3,2,6,5.0,s38_e147_RES37761,1260,-37.2289,147.2017,12,1.3,16.7,228,0.16,8.0,s38_e147_RES50704,510,-37.2789,147.1522,13,1.3,16.4,154,0.1,13.1,25,80
s38_e147_RES46673 & s38_e147_RES58206,C,782,5.82,13,1.2,2,6,2.6,s38_e147_RES46673,1132,-37.2631,147.9464,12,1.2,20.8,474,0.18,6.6,s38_e147_RES58206,350,-37.3092,147.8897,15,1.3,19.3,326,0.29,4.3,27,74
s38_e147_RES25767 & s38_e147_RES28233,C,790,4.15,19,1.2,2,6,1.9,s38_e147_RES25767,1360,-37.1761,147.9031,16,1.2,14.6,734,0.21,5.9,s38_e147_RES28233,570,-37.1883,147.8494,9,1.2,25.9,321,0.42,2.9,25,80
s38_e147_RES21038 & s38_e147_RES19349,C,750,6.13,12,1.3,2,6,4.0,s38_e147_RES21038,1280,-37.15,147.9225,21,1.3,11.4,530,0.14,9.1,s38_e147_RES19349,530,-37.1408,147.8467,16,1.3,16.1,357,0.18,7.2,37,54
s38_e147_RES49895 & s38_e147_RES59349,C,653,4.29,15,1.4,2,6,3.1,s38_e147_RES49895,1143,-37.2756,147.9628,13,1.4,26.6,529,0.3,4.7,s38_e147_RES59349,490,-37.3139,147.9939,14,1.5,19.8,209,0.17,9.0,27,74
s38_e147_RES16350 & s38_e147_RES25148,C,751,5.11,15,1.2,2,6,3.4,s38_e147_RES16350,1171,-37.1208,147.6997,16,1.2,10.4,407,0.08,16.5,s38_e147_RES25148,420,-37.1719,147.6975,12,1.3,19.9,475,0.31,4.3,28,71
s38_e147_RES34653 & s38_e147_RES34244,C,667,3.66,18,1.4,2,6,2.5,s38_e147_RES34653,1310,-37.2167,147.1958,18,1.4,16.6,505,0.26,5.4,s38_e147_RES34244,643,-37.215,147.2439,10,1.4,26.1,197,0.3,4.7,28,71
s38_e147_RES36776 & s38_e147_RES47406,C,710,6.48,11,1.3,2,6,3.9,s38_e147_RES36776,1280,-37.2247,147.1997,16,1.3,13.0,609,0.17,7.5,s38_e147_RES47406,570,-37.2661,147.1447,12,1.4,23.5,142,0.17,8.3,28,71
s38_e147_RES49357 & s38_e147_RES61893,C,533,5.01,11,1.8,2,6,7.3,s38_e147_RES49357,953,-37.2736,147.415,17,1.8,17.0,228,0.14,12.9,s38_e147_RES61893,420,-37.3242,147.385,26,1.8,10.4,333,0.1,16.9,43,46
s22_e149_RES12721 & s22_e148_RES50880,C,559,3.43,16,1.7,2,6,4.7,s22_e149_RES12721,750,-21.7683,149.0253,17,1.7,20.4,445,0.26,6.5,s22_e148_RES50880,191,-21.7572,148.9869,47,1.8,6.5,767,0.11,16.2,64,31
s25_e148_RES44613 & s25_e148_RES40779,C,588,3.41,17,1.6,2,6,4.4,s25_e148_RES44613,1060,-24.8933,148.1897,22,1.6,10.2,880,0.13,12.2,s25_e148_RES40779,472,-24.8583,148.1767,20,1.6,14.4,477,0.23,6.8,42,47
s32_e152_RES11340 & s32_e152_RES15838,C,800,5.01,16,1.2,2,6,4.0,s32_e152_RES11340,1080,-31.2742,152.1397,16,1.2,14.0,388,0.23,5.3,s32_e152_RES15838,280,-31.3197,152.1892,18,1.3,12.0,172,0.08,16.6,34,58
s32_e152_RES38622 & s32_e152_RES35752,C,425,2.5,17,2.2,2,6,10.6,s32_e152_RES38622,616,-31.5947,152.4119,29,2.2,14.2,255,0.12,19.0,s32_e152_RES35752,191,-31.5672,152.4042,28,2.3,14.1,167,0.1,23.7,57,35
s32_e152_RES42309 & s32_e152_RES45769,C,461,2.82,16,2.1,2,6,7.6,s32_e152_RES42309,601,-31.6417,152.2614,33,2.2,13.7,207,0.11,19.5,s32_e152_RES45769,140,-31.6811,152.2647,25,2.1,15.4,338,0.17,12.4,58,34
s32_e152_RES42215 & s32_e152_RES45916,C,510,4.12,12,1.9,2,6,9.7,s32_e152_RES42215,612,-31.6406,152.4067,22,1.9,10.8,426,0.12,16.0,s32_e152_RES45916,102,-31.6822,152.4497,24,1.9,10.2,224,0.08,24.6,46,43
s32_e152_RES38044 & s32_e152_RES34310,C,411,2.45,17,2.4,2,6,9.1,s32_e152_RES38044,561,-31.5869,152.4978,54,2.5,9.2,290,0.07,36.6,s32_e152_RES34310,150,-31.5561,152.4897,20,2.4,19.6,246,0.2,12.1,74,27
s31_e152_RES29826 & s31_e152_RES31930,C,700,3.92,18,1.4,2,6,5.3,s31_e152_RES29826,780,-30.3919,152.6733,17,1.4,16.6,487,0.24,5.8,s31_e152_RES31930,80,-30.43,152.6686,42,1.7,2.3,332,0.02,69.2,59,33
s31_e152_RES49922 & s31_e152_RES53225,C,590,2.21,27,1.6,2,6,4.2,s31_e152_RES49922,841,-30.7014,152.0119,20,1.6,15.0,640,0.35,4.5,s31_e152_RES53225,251,-30.7364,152.0183,21,1.7,8.5,84,0.03,63.5,41,48
s31_e152_RES68528 & s31_e152_RES67521,C,660,3.09,21,1.5,2,6,3.7,s31_e152_RES68528,950,-30.9675,152.2847,29,1.5,13.5,820,0.24,6.4,s31_e152_RES67521,290,-30.9481,152.3183,13,1.5,22.1,221,0.17,8.8,42,47
s31_e152_RES28478 & s31_e152_RES31608,C,658,5.32,12,1.5,2,6,6.8,s31_e152_RES28478,770,-30.3742,152.6742,19,1.5,13.4,234,0.11,12.7,s31_e152_RES31608,112,-30.4231,152.6394,12,1.5,18.2,119,0.1,14.5,31,64
s31_e152_RES27960 & s31_e152_RES30661,C,800,4.25,19,1.2,2,6,2.4,s31_e152_RES27960,971,-30.3678,152.6017,16,1.2,19.3,222,0.2,6.2,s31_e152_RES30661,171,-30.4042,152.6347,9,1.2,24.3,257,0.31,3.9,25,80
s31_e152_RES27786 & s31_e152_RES31054,C,690,3.87,18,1.4,2,6,3.2,s31_e152_RES27786,840,-30.3658,152.635,13,1.4,24.1,265,0.27,5.1,s31_e152_RES31054,150,-30.4106,152.6394,12,1.4,17.3,221,0.17,8.3,25,80
s31_e152_RES59009 & s31_e152_RES54761,C,791,5.07,16,1.2,2,6,3.6,s31_e152_RES59009,931,-30.7997,152.1908,11,1.2,14.4,613,0.31,3.8,s31_e152_RES54761,140,-30.7522,152.1894,43,1.8,9.4,141,0.04,51.3,54,37
s31_e152_RES45585 & s31_e152_RES47922,C,570,2.01,28,1.7,2,6,3.4,s31_e152_RES45585,880,-30.6511,152.0586,17,1.7,20.5,680,0.46,3.6,s31_e152_RES47922,310,-30.6808,152.0717,20,1.7,10.6,84,0.04,46.6,37,54
s31_e152_RES49327 & s31_e152_RES51747,C,609,3.15,19,1.5,2,6,4.1,s31_e152_RES49327,870,-30.695,152.0061,15,1.5,23.9,574,0.35,4.4,s31_e152_RES51747,261,-30.7217,152.0308,20,1.6,6.2,84,0.02,74.0,35,57
s31_e152_RES29882 & s31_e152_RES32083,C,641,4.63,14,1.5,2,6,5.2,s31_e152_RES29882,702,-30.3925,152.74,23,1.5,17.1,571,0.27,5.6,s31_e152_RES32083,61,-30.4328,152.7631,26,1.5,5.6,115,0.02,74.3,49,40
s31_e152_RES30406 & s31_e152_RES32554,C,667,4.53,15,1.4,2,6,3.9,s31_e152_RES30406,760,-30.4008,152.7006,16,1.5,10.3,1009,0.26,5.7,s31_e152_RES32554,93,-30.4422,152.695,14,1.4,13.1,248,0.11,12.3,30,66
s31_e152_RES26828 & s31_e152_RES21707,C,571,4.44,13,1.6,2,6,5.6,s31_e152_RES26828,1231,-30.355,152.2856,28,1.6,8.1,717,0.14,11.9,s31_e152_RES21707,660,-30.3019,152.2967,15,1.7,24.1,154,0.16,10.7,43,46
s31_e152_RES61179 & s31_e152_RES57637,C,733,6.98,10,1.3,2,6,5.2,s31_e152_RES61179,873,-30.8308,152.2425,28,1.4,15.4,287,0.15,9.6,s31_e152_RES57637,140,-30.7856,152.3053,18,1.3,16.5,163,0.12,11.5,46,43
s31_e152_RES23183 & s31_e152_RES27056,C,520,3.48,15,1.9,2,6,5.1,s31_e152_RES23183,600,-30.3183,152.9028,19,1.9,16.0,257,0.14,13.8,s31_e152_RES27056,80,-30.3572,152.9164,37,1.9,10.5,774,0.23,8.0,56,35
s31_e152_RES30354 & s31_e152_RES31393,C,688,4.74,15,1.4,2,6,2.9,s31_e152_RES30354,730,-30.3997,152.7267,15,1.4,20.7,345,0.27,5.2,s31_e152_RES31393,42,-30.4178,152.7789,19,1.4,12.3,597,0.21,6.8,34,58
s31_e152_RES68661 & s31_e152_RES66694,C,689,5.94,12,1.4,2,6,4.5,s31_e152_RES68661,940,-30.9697,152.27,17,1.4,9.9,1182,0.27,5.1,s31_e152_RES66694,251,-30.9367,152.3447,16,1.4,8.6,115,0.04,39.3,33,60
s31_e152_RES61247 & s31_e152_RES54603,C,760,7.53,10,1.2,2,6,6.7,s31_e152_RES61247,890,-30.8319,152.2281,22,1.2,12.1,587,0.15,7.9,s31_e152_RES54603,130,-30.7506,152.2439,49,1.8,0.2,380,0.04,44.7,71,28
s31_e152_RES26197 & s31_e152_RES31469,C,680,7.85,9,1.4,2,6,8.9,s31_e152_RES26197,710,-30.3486,152.7508,35,1.4,12.5,243,0.08,17.9,s31_e152_RES31469,30,-30.4197,152.7944,56,1.7,5.0,575,0.1,17.7,91,21
s31_e152_RES29109 & s31_e152_RES32306,C,670,5.21,13,1.4,2,6,3.6,s31_e152_RES29109,760,-30.3822,152.7022,33,1.5,8.8,964,0.19,7.8,s31_e152_RES32306,90,-30.4369,152.7114,11,1.4,23.3,217,0.22,6.6,44,45
s31_e151_RES77238 & s31_e151_RES73963,C,729,4.29,17,1.3,2,6,4.2,s31_e151_RES77238,1090,-30.9553,151.8794,22,1.3,10.9,335,0.11,11.5,s31_e151_RES73963,361,-30.9222,151.9178,12,1.4,21.5,176,0.21,6.6,34,58
s31_e151_RES59878 & s31_e151_RES61872,C,511,2.32,22,1.9,2,6,6.7,s31_e151_RES59878,972,-30.7692,151.7853,19,2.0,12.1,194,0.09,22.2,s31_e151_RES61872,461,-30.7883,151.8119,15,1.9,19.8,141,0.2,9.6,34,58
s31_e151_RES47454 & s31_e151_RES49046,C,547,1.56,35,1.7,2,6,4.1,s31_e151_RES47454,959,-30.6142,151.89,23,1.7,18.2,513,0.29,5.9,s31_e151_RES49046,412,-30.6336,151.9006,16,1.8,16.3,146,0.13,13.5,39,51
s31_e151_RES71145 & s31_e151_RES73528,C,640,1.77,36,1.5,2,6,2.7,s31_e151_RES71145,930,-30.8981,151.9556,20,1.5,21.7,777,0.43,3.5,s31_e151_RES73528,290,-30.9183,151.9586,17,1.5,16.4,199,0.12,11.8,37,54
s31_e151_RES80591 & s31_e151_RES75329,C,709,4.36,16,1.3,2,6,3.6,s31_e151_RES80591,1080,-30.9847,151.9094,25,1.3,10.6,631,0.15,8.7,s31_e151_RES75329,371,-30.9358,151.9258,9,1.4,28.0,137,0.23,6.2,34,58
s31_e151_RES56240 & s31_e151_RES60143,C,748,4.9,15,1.3,2,6,4.4,s31_e151_RES56240,1102,-30.7322,151.8572,15,1.3,15.2,1117,0.22,5.7,s31_e151_RES60143,354,-30.7719,151.8794,18,1.5,13.0,141,0.08,19.3,33,60
s31_e151_RES56383 & s31_e151_RES60419,C,650,5.08,13,1.4,2,6,6.6,s31_e151_RES56383,1040,-30.7339,151.8219,29,1.4,12.5,406,0.1,14.1,s31_e151_RES60419,390,-30.7744,151.8544,16,1.5,17.8,177,0.12,12.4,45,44
s31_e151_RES79166 & s31_e151_RES74374,C,768,6.39,12,1.3,2,6,6.8,s31_e151_RES79166,1110,-30.9711,151.8708,31,1.3,6.4,375,0.04,32.8,s31_e151_RES74374,342,-30.9261,151.9322,11,1.3,17.0,251,0.15,8.6,42,47
s31_e151_RES79033 & s31_e151_RES74511,C,730,4.57,16,1.3,2,6,3.3,s31_e151_RES79033,1001,-30.9697,151.9489,16,1.3,14.1,688,0.24,5.3,s31_e151_RES74511,271,-30.9272,151.9689,16,1.3,16.6,207,0.15,8.6,32,62
s31_e151_RES59120 & s31_e151_RES61577,C,589,3.05,19,1.6,2,6,3.6,s31_e151_RES59120,1010,-30.7617,151.8003,24,1.6,16.6,609,0.27,5.8,s31_e151_RES61577,421,-30.7856,151.8364,19,1.7,19.3,207,0.18,9.3,43,46
s31_e151_RES62965 & s31_e151_RES60930,C,517,2.05,25,1.9,2,6,3.9,s31_e151_RES62965,890,-30.7983,151.8633,18,1.9,25.5,313,0.36,5.2,s31_e151_RES60930,373,-30.7797,151.8664,20,1.9,12.7,238,0.13,15.4,38,52
s31_e151_RES75981 & s31_e151_RES73356,C,780,4.6,17,1.2,2,6,2.9,s31_e151_RES75981,1090,-30.9428,151.8869,15,1.2,11.4,1275,0.29,4.1,s31_e151_RES73356,310,-30.9167,151.9425,14,1.2,13.9,203,0.12,10.2,29,68
s31_e151_RES46106 & s31_e151_RES47741,C,529,2.13,25,1.7,2,6,3.8,s31_e151_RES46106,970,-30.5997,151.885,21,1.7,21.5,531,0.3,5.7,s31_e151_RES47741,441,-30.6175,151.9075,19,1.9,18.0,230,0.17,11.1,40,50
s31_e151_RES43116 & s31_e151_RES46107,C,470,2.79,17,2.1,2,6,7.0,s31_e151_RES43116,960,-30.5658,151.9164,32,2.1,13.6,575,0.17,11.8,s31_e151_RES46107,490,-30.5997,151.9128,18,2.1,20.2,111,0.12,17.0,50,40
s31_e151_RES58605 & s31_e151_RES61221,C,589,3.66,16,1.6,2,6,4.7,s31_e151_RES58605,1070,-30.7558,151.7728,33,1.6,8.3,764,0.11,14.7,s31_e151_RES61221,481,-30.7825,151.8081,12,1.6,25.4,163,0.23,6.9,45,44
s31_e151_RES55235 & s31_e151_RES58577,C,790,6.34,12,1.2,2,6,3.6,s31_e151_RES55235,1081,-30.7183,151.8594,20,1.2,14.9,707,0.28,4.3,s31_e151_RES58577,291,-30.7556,151.9236,15,1.3,12.8,146,0.06,20.6,35,57
s31_e151_RES43839 & s31_e151_RES45288,C,480,2.08,23,1.9,2,6,4.0,s31_e151_RES43839,1000,-30.5756,151.8778,33,1.9,11.4,743,0.19,9.9,s31_e151_RES45288,520,-30.5914,151.9017,14,2.0,26.8,234,0.29,6.8,47,42
s31_e151_RES53530 & s31_e152_RES53225,C,620,4.8,13,1.6,2,6,3.6,s31_e151_RES53530,871,-30.6969,151.9769,14,1.6,30.1,357,0.42,3.8,s31_e152_RES53225,251,-30.7364,152.0183,20,1.6,7.8,84,0.02,71.3,34,58
s31_e151_RES65669 & s31_e151_RES62049,C,520,3.82,14,1.9,2,6,4.8,s31_e151_RES65669,1011,-30.8303,151.7894,56,2.0,6.7,172,0.03,61.6,s31_e151_RES62049,491,-30.7906,151.8069,9,1.9,34.1,163,0.37,5.2,65,30
s31_e151_RES59208 & s31_e151_RES61027,C,400,1.5,27,2.4,2,6,5.4,s31_e151_RES59208,1040,-30.7628,151.7694,35,2.4,17.5,671,0.3,8.0,s31_e151_RES61027,640,-30.7806,151.7781,15,2.5,15.2,199,0.15,16.4,50,40
s44_e146_RES300 & s43_e146_RES68859,C,548,2.68,20,1.7,2,6,8.4,s44_e146_RES300,620,-43.0047,146.7772,25,1.7,11.6,763,0.16,10.9,s43_e146_RES68859,72,-42.9872,146.8083,36,1.8,7.6,220,0.05,38.0,61,32
s37_e147_RES31811 & s37_e147_RES35945,C,542,3.31,16,1.7,2,6,4.6,s37_e147_RES31811,892,-36.2594,147.4775,29,1.7,9.7,371,0.09,19.0,s37_e147_RES35945,350,-36.2831,147.4458,20,1.7,18.6,570,0.29,6.0,49,40
s37_e147_RES155161 & s38_e147_RES1906,C,531,3.42,16,1.8,2,6,4.6,s37_e147_RES155161,1161,-36.9956,147.9208,21,1.8,17.8,185,0.16,10.7,s38_e147_RES1906,630,-37.0142,147.8769,14,1.8,23.9,179,0.23,8.0,35,57
s37_e147_RES72757 & s37_e147_RES76522,C,573,2.08,28,1.6,2,6,2.5,s37_e147_RES72757,1193,-36.4808,147.6622,16,1.6,15.1,847,0.54,3.1,s37_e147_RES76522,620,-36.4964,147.6308,16,1.7,22.5,124,0.13,12.8,32,62
s37_e147_RES42839 & s37_e147_RES48274,C,691,7.24,10,1.3,2,6,5.4,s37_e147_RES42839,1011,-36.3233,147.5231,26,1.3,8.9,1376,0.15,8.8,s37_e147_RES48274,320,-36.3556,147.4433,39,1.4,8.4,656,0.1,14.0,65,30
s17_e145_RES7235 & s17_e145_RES6925,C,391,3.23,12,2.5,2,6,26.6,s17_e145_RES7235,411,-16.5511,145.37,61,2.5,3.6,152,0.01,177.3,s17_e145_RES6925,20,-16.4967,145.375,102,3.4,8.1,425,0.11,31.2,163,12
s38_e149_RES16120 & s38_e149_RES19438,C,520,3.45,15,1.8,2,6,4.2,s38_e149_RES16120,901,-37.2172,149.1753,23,1.8,14.0,634,0.26,6.8,s38_e149_RES19438,381,-37.2547,149.1506,26,1.8,9.6,689,0.16,11.1,49,40
s19_e146_RES3093 & s19_e146_RES2619,C,569,2.62,22,1.6,2,6,5.8,s19_e146_RES3093,751,-18.8886,146.0047,22,1.6,14.8,750,0.2,7.9,s19_e146_RES2619,182,-18.8539,146.0158,28,1.6,7.7,359,0.07,22.1,50,40
s19_e146_RES3688 & s19_e146_RES3059,C,791,7.18,11,1.2,2,6,3.0,s19_e146_RES3688,821,-18.9375,146.1239,20,1.2,13.5,570,0.19,6.4,s19_e146_RES3059,30,-18.8819,146.1769,50,1.2,6.3,1983,0.2,5.8,70,28
s19_e145_RES29324 & s19_e146_RES2619,C,549,3.79,14,1.7,2,6,9.4,s19_e145_RES29324,731,-18.9036,145.9978,38,1.7,7.5,570,0.1,17.4,s19_e146_RES2619,182,-18.8539,146.0158,30,1.7,8.1,390,0.08,20.5,68,29
s19_e145_RES27282 & s19_e146_RES2445,C,592,2.17,27,1.6,2,6,3.4,s19_e145_RES27282,753,-18.8622,145.995,20,1.6,13.0,1325,0.26,6.1,s19_e146_RES2445,161,-18.8442,146.0156,20,1.6,13.4,390,0.21,7.6,40,50
s19_e145_RES27630 & s19_e145_RES24764,C,600,4.3,14,1.6,2,6,3.9,s19_e145_RES27630,720,-18.8697,145.9864,24,1.6,17.0,508,0.21,7.6,s19_e145_RES24764,120,-18.8258,145.9978,43,1.7,9.9,1147,0.21,8.3,67,29
s19_e145_RES24313 & s19_e145_RES22222,C,570,5.18,11,1.7,2,6,5.9,s19_e145_RES24313,650,-18.8194,145.8931,42,1.7,8.5,239,0.06,31.4,s19_e145_RES22222,80,-18.7831,145.9475,47,1.7,13.4,781,0.23,7.2,89,22
s19_e145_RES26971 & s19_e145_RES24528,C,561,3.22,17,1.7,2,6,3.2,s19_e145_RES26971,711,-18.8578,145.9672,24,1.7,18.4,275,0.2,8.5,s19_e145_RES24528,150,-18.8225,145.9717,19,1.7,18.9,507,0.34,5.0,43,46
s19_e145_RES23065 & s19_e145_RES19601,C,530,4.92,11,1.7,2,6,24.6,s19_e145_RES23065,591,-18.7992,145.8856,36,1.7,8.7,208,0.07,25.6,s19_e145_RES19601,61,-18.7372,145.9158,135,8.0,3.1,179,0.01,664.8,171,11
s38_e148_RES9945 & s38_e148_RES12766,C,722,5.97,12,1.3,2,6,7.9,s38_e148_RES9945,1192,-37.1267,148.07,22,1.3,10.4,444,0.1,12.9,s38_e148_RES12766,470,-37.1628,148.1261,19,1.4,10.6,136,0.07,20.4,41,48
s38_e148_RES13168 & s38_e148_RES17669,C,681,6.94,10,1.5,2,6,22.2,s38_e148_RES13168,1091,-37.1672,148.0433,28,1.8,6.3,142,0.02,74.3,s38_e148_RES17669,410,-37.2133,148.1242,22,1.5,11.4,111,0.05,31.7,50,40
s38_e148_RES18697 & s38_e148_RES20548,C,538,2.49,22,1.8,2,6,3.8,s38_e148_RES18697,1092,-37.225,148.0089,16,1.8,19.6,437,0.33,5.4,s38_e148_RES20548,554,-37.2461,148.0308,14,1.8,20.9,129,0.14,13.0,30,66
s38_e148_RES8306 & s38_e148_RES11830,C,769,8.33,9,1.2,2,6,7.4,s38_e148_RES8306,1260,-37.1089,148.0531,16,1.2,18.0,203,0.11,11.2,s38_e148_RES11830,491,-37.1508,148.1414,17,1.3,10.7,173,0.06,21.9,33,60
s38_e148_RES18174 & s38_e148_RES21129,C,563,3.61,16,1.7,2,6,4.1,s38_e148_RES18174,1063,-37.2194,148.0228,17,1.7,19.9,517,0.29,5.9,s38_e148_RES21129,500,-37.2542,148.0453,19,1.7,12.6,265,0.12,13.6,36,55
s38_e148_RES20631 & s38_e148_RES22522,C,429,1.77,24,2.3,2,6,4.6,s38_e148_RES20631,890,-37.2472,148.0731,29,2.3,17.6,973,0.32,7.2,s38_e148_RES22522,461,-37.2717,148.0583,21,2.3,20.8,203,0.18,12.7,50,40
s28_e152_RES9041 & s28_e152_RES9052,C,362,2.24,16,2.5,2,6,20.3,s28_e152_RES9041,402,-27.1228,152.8153,62,2.5,4.3,378,0.04,66.4,s28_e152_RES9052,40,-27.1228,152.8544,74,2.5,9.3,583,0.09,29.3,136,14
s28_e152_RES7488 & s28_e152_RES9496,C,432,2.73,16,2.2,2,6,7.1,s28_e152_RES7488,532,-27.1025,152.6739,26,2.2,14.9,728,0.28,7.7,s28_e152_RES9496,100,-27.1286,152.6486,54,2.3,5.8,257,0.03,82.1,80,25
s36_e148_RES60807 & s36_e148_RES59884,C,623,2.8,22,1.5,2,6,4.2,s36_e148_RES60807,1143,-35.6247,148.2256,21,1.5,9.5,378,0.07,22.6,s36_e148_RES59884,520,-35.6061,148.2567,15,1.5,20.8,324,0.3,5.2,36,55
s36_e148_RES61180 & s36_e148_RES58002,C,790,7.15,11,1.2,2,6,5.7,s36_e148_RES61180,1260,-35.6336,148.1892,21,1.2,8.1,372,0.07,18.0,s36_e148_RES58002,470,-35.5703,148.2264,13,1.2,16.2,218,0.15,8.3,34,58
s36_e148_RES60066 & s36_e148_RES59004,C,572,3.34,17,1.6,2,6,4.0,s36_e148_RES60066,1035,-35.6106,148.2261,18,1.7,14.6,336,0.15,10.9,s36_e148_RES59004,463,-35.5875,148.2547,20,1.6,15.3,473,0.26,6.4,38,52
