Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s31_e152_RES8782 & s31_e152_RES7604,C,471,5.61,8,5.2,5,6,5.6,s31_e152_RES8782,1121,-30.1211,152.3875,74,5.4,15.4,559,0.35,15.4,s31_e152_RES7604,650,-30.0986,152.4661,42,5.2,20.5,633,0.6,8.8,116,43
s31_e152_RES22436 & s31_e152_RES26552,C,649,9.23,7,3.8,5,6,4.8,s31_e152_RES22436,760,-30.3103,152.7911,22,3.8,21.2,279,0.23,16.1,s31_e152_RES26552,111,-30.3522,152.8911,29,3.8,22.2,1101,0.55,6.8,51,98
s31_e152_RES66914 & s31_e152_RES65923,C,688,4.54,15,3.5,5,6,1.7,s31_e152_RES66914,920,-30.94,152.2958,13,3.7,33.2,979,2.08,1.8,s31_e152_RES65923,232,-30.9178,152.3456,32,3.5,11.8,137,0.07,52.6,45,111
s31_e152_RES27985 & s31_e152_RES31170,C,700,7.42,9,3.5,5,6,2.6,s31_e152_RES27985,750,-30.3681,152.7208,55,3.5,17.1,2454,0.58,6.0,s31_e152_RES31170,50,-30.4125,152.7975,27,3.5,29.2,1057,0.78,4.5,82,60
s31_e152_RES27957 & s31_e152_RES25178,C,335,4.97,7,7.2,5,6,21.5,s31_e152_RES27957,1110,-30.3678,152.5511,80,7.2,12.9,571,0.24,29.4,s31_e152_RES25178,775,-30.3386,152.6117,73,7.3,11.6,177,0.09,80.0,153,32
s31_e152_RES29881 & s31_e152_RES31823,C,649,6.61,10,3.6,5,6,2.4,s31_e152_RES29881,720,-30.3925,152.7325,25,3.6,36.0,994,0.99,3.6,s31_e152_RES31823,71,-30.4278,152.7953,32,3.7,24.5,513,0.56,6.6,57,87
s31_e152_RES62643 & s31_e152_RES56778,C,787,10.69,7,3.0,5,6,3.0,s31_e152_RES62643,960,-30.8575,152.2003,37,3.0,23.9,609,0.39,7.7,s31_e152_RES56778,173,-30.7769,152.2753,22,3.0,22.3,450,0.61,4.9,59,84
s31_e152_RES721 & s31_e152_RES1567,C,409,7.76,5,5.7,5,6,19.2,s31_e152_RES721,962,-30.0086,152.0344,134,5.7,14.0,146,0.08,68.0,s31_e152_RES1567,553,-30.0192,152.1347,38,6.0,22.7,138,0.22,26.7,172,29
s31_e152_RES12250 & s31_e152_RES10720,C,441,7.51,6,5.4,5,6,11.1,s31_e152_RES12250,531,-30.1811,152.9047,57,5.6,13.7,218,0.1,58.6,s31_e152_RES10720,90,-30.1575,152.9992,62,5.4,12.8,1155,0.39,13.7,119,42
s31_e152_RES44868 & s31_e152_RES51088,C,722,12.18,6,3.2,5,6,4.7,s31_e152_RES44868,862,-30.6417,152.1431,24,3.3,27.6,375,0.57,5.8,s31_e152_RES51088,140,-30.7142,152.2506,55,3.2,14.3,274,0.13,24.7,79,63
s31_e152_RES6045 & s31_e152_RES1903,C,408,6.09,7,5.7,5,6,7.7,s31_e152_RES6045,950,-30.0711,152.0608,55,5.7,26.3,270,0.34,16.7,s31_e152_RES1903,542,-30.0228,152.1356,45,6.0,33.4,230,0.42,14.3,100,50
s31_e152_RES61908 & s31_e152_RES55084,C,788,9.1,9,3.0,5,6,2.0,s31_e152_RES61908,950,-30.8428,152.1944,32,3.0,20.5,971,0.82,3.7,s31_e152_RES55084,162,-30.7558,152.2419,20,3.0,27.8,958,0.69,4.4,52,96
s31_e152_RES60760 & s31_e152_RES55172,C,800,8.38,10,2.9,5,6,1.7,s31_e152_RES60760,920,-30.8231,152.2244,18,3.0,29.6,1753,1.24,2.4,s31_e152_RES55172,120,-30.7569,152.2908,31,2.9,17.3,662,0.52,5.6,49,102
s31_e152_RES25118 & s31_e152_RES22638,C,370,4.46,8,6.5,5,6,6.3,s31_e152_RES25118,1100,-30.3381,152.5539,54,6.6,30.8,1138,0.84,7.9,s31_e152_RES22638,730,-30.3128,152.6144,63,6.5,19.0,376,0.2,32.2,117,42
s31_e152_RES23928 & s31_e152_RES30175,C,591,6.89,9,4.1,5,6,2.8,s31_e152_RES23928,631,-30.3256,152.9128,17,4.1,41.8,557,1.43,2.9,s31_e152_RES30175,40,-30.3964,152.9278,55,4.1,5.8,363,0.04,104.0,72,69
s31_e151_RES58605 & s31_e151_RES61218,C,510,2.73,19,4.7,5,6,3.3,s31_e151_RES58605,1070,-30.7558,151.7728,60,4.7,14.7,1245,0.46,10.3,s31_e151_RES61218,560,-30.7825,151.7922,20,4.9,51.9,216,1.01,4.8,80,62
s31_e151_RES80802 & s31_e151_RES74150,C,771,7.77,10,3.2,5,6,2.9,s31_e151_RES80802,1011,-30.9864,151.9364,41,3.2,26.6,939,0.48,6.6,s31_e151_RES74150,240,-30.9239,151.9894,25,3.2,20.7,640,0.62,5.1,66,75
s31_e151_RES54291 & s31_e151_RES57360,C,680,6.21,11,3.6,5,6,3.1,s31_e151_RES54291,1021,-30.7061,151.8681,26,3.6,28.6,525,0.7,5.1,s31_e151_RES57360,341,-30.7425,151.9292,20,3.6,35.5,190,0.46,7.8,46,108
s31_e151_RES68131 & s31_e151_RES73236,C,719,7.64,9,3.2,5,6,3.2,s31_e151_RES68131,1060,-30.8622,151.8544,82,3.2,7.6,353,0.05,60.8,s31_e151_RES73236,341,-30.9156,151.9367,14,3.4,43.8,322,1.03,3.3,96,52
s31_e151_RES43839 & s31_e151_RES44572,C,449,1.18,38,5.2,5,6,3.0,s31_e151_RES43839,1000,-30.5756,151.8778,60,5.2,18.1,1976,0.72,7.2,s31_e151_RES44572,551,-30.5842,151.8969,23,5.5,42.5,310,1.07,5.1,83,60
s31_e151_RES58238 & s31_e151_RES61027,C,452,2.61,17,5.4,5,6,3.9,s31_e151_RES58238,1092,-30.7522,151.7839,57,5.4,21.6,1515,0.82,6.5,s31_e151_RES61027,640,-30.7806,151.7781,23,5.5,30.2,225,0.58,9.5,80,62
s31_e151_RES54708 & s31_e151_RES56489,C,651,6.0,11,3.7,5,6,2.6,s31_e151_RES54708,1041,-30.7119,151.8456,63,3.7,28.4,1524,0.77,4.8,s31_e151_RES56489,390,-30.7347,151.9194,17,3.8,40.9,203,0.65,5.9,80,62
s31_e151_RES43322 & s31_e151_RES44772,C,390,1.63,24,5.9,5,6,3.6,s31_e151_RES43322,951,-30.5686,151.9381,77,5.9,16.2,544,0.37,15.8,s31_e151_RES44772,561,-30.5864,151.9225,21,6.3,54.3,296,1.37,4.6,98,51
s31_e151_RES71015 & s31_e151_RES74374,C,798,9.89,8,3.0,5,6,3.3,s31_e151_RES71015,1140,-30.8969,151.8228,43,3.0,15.4,971,0.43,7.1,s31_e151_RES74374,342,-30.9261,151.9322,17,3.1,28.6,309,0.5,6.2,60,83
s31_e151_RES53838 & s31_e151_RES53842,C,631,3.55,18,3.7,5,6,1.7,s31_e151_RES53838,1012,-30.7008,151.8492,26,3.7,25.6,755,0.67,5.5,s31_e151_RES53842,381,-30.7008,151.8956,10,3.9,66.9,300,1.65,2.4,36,138
s31_e151_RES77640 & s32_e151_RES590,C,489,4.52,11,4.7,5,6,3.8,s31_e151_RES77640,1060,-30.9589,151.1722,33,4.7,33.0,940,0.89,5.3,s32_e151_RES590,571,-31.0067,151.1939,49,4.8,23.1,415,0.34,14.0,82,60
s31_e151_RES41248 & s31_e151_RES43493,C,350,2.0,18,6.9,5,6,4.5,s31_e151_RES41248,950,-30.54,151.8906,104,6.9,16.7,376,0.23,30.5,s31_e151_RES43493,600,-30.5708,151.8917,25,7.0,54.7,279,1.3,5.3,129,38
s31_e151_RES73552 & s31_e150_RES84076,C,511,4.44,12,4.6,5,6,3.1,s31_e151_RES73552,981,-30.9189,151.0097,27,4.6,37.8,622,1.06,4.3,s31_e150_RES84076,470,-30.9647,150.9833,72,4.6,14.2,1350,0.44,10.4,99,50
s31_e151_RES79725 & s31_e151_RES77542,C,746,7.43,10,3.3,5,6,1.9,s31_e151_RES79725,1250,-30.9764,151.8217,47,3.3,20.2,1376,0.33,10.1,s31_e151_RES77542,504,-30.9581,151.9108,10,3.3,50.2,362,1.44,2.3,57,87
s31_e151_RES45921 & s31_e152_RES42012,C,508,1.66,31,4.5,5,6,1.9,s31_e151_RES45921,950,-30.5978,151.9722,44,4.5,24.6,469,0.47,9.6,s31_e152_RES42012,442,-30.5983,152.0006,11,4.8,64.5,292,2.08,2.3,55,90
s30_e151_RES11957 & s30_e151_RES18164,C,567,7.43,8,4.1,5,6,8.1,s30_e151_RES11957,1060,-29.125,151.9267,61,4.1,14.4,621,0.32,13.0,s30_e151_RES18164,493,-29.1831,151.8753,60,4.2,16.6,235,0.19,21.7,121,41
s30_e151_RES11244 & s30_e151_RES15233,C,541,8.07,7,4.3,5,6,12.2,s30_e151_RES11244,1011,-29.1175,151.9158,57,4.3,15.2,320,0.21,20.6,s30_e151_RES15233,470,-29.1533,151.8361,88,4.5,10.6,702,0.15,29.8,145,34
s30_e151_RES9902 & s30_e151_RES4012,C,300,3.9,8,7.9,5,6,16.3,s30_e151_RES9902,690,-29.1036,151.6403,137,8.1,16.0,1060,0.29,28.0,s30_e151_RES4012,390,-29.0478,151.6339,150,7.9,9.5,721,0.2,39.1,287,17
s30_e151_RES16083 & s30_e151_RES21427,C,442,4.65,9,5.4,5,6,4.7,s30_e151_RES16083,992,-29.1619,151.9375,38,5.4,23.3,817,0.74,7.3,s30_e151_RES21427,550,-29.2164,151.9206,53,5.5,21.8,451,0.41,13.3,91,54
s30_e151_RES25146 & s30_e151_RES19256,C,370,5.33,7,6.3,5,6,9.1,s30_e151_RES25146,950,-29.2564,151.7567,110,6.3,11.6,566,0.1,61.3,s30_e151_RES19256,580,-29.1939,151.7542,44,6.5,40.9,258,0.61,10.7,154,32
s30_e151_RES1407 & s30_e151_RES4680,C,250,2.97,8,9.3,5,6,15.8,s30_e151_RES1407,660,-29.0175,151.7225,211,10.1,12.4,1261,0.43,23.5,s30_e151_RES4680,410,-29.0547,151.7006,208,9.3,8.2,729,0.19,48.6,419,11
s30_e151_RES54267 & s30_e151_RES57369,C,328,3.89,8,7.1,5,6,7.9,s30_e151_RES54267,1090,-29.6883,151.9781,73,7.2,23.8,641,0.56,12.8,s30_e151_RES57369,762,-29.7308,151.9981,68,7.1,23.7,297,0.35,20.4,141,35
s25_e150_RES8442 & s25_e150_RES6600,C,361,3.54,10,6.4,5,6,6.7,s25_e150_RES8442,461,-24.1833,150.8036,54,6.4,25.9,816,0.42,15.1,s25_e150_RES6600,100,-24.1458,150.8506,178,7.1,10.0,3565,0.59,12.1,232,21
s25_e150_RES15378 & s25_e150_RES10535,C,368,4.39,8,6.4,5,6,7.7,s25_e150_RES15378,540,-24.2703,150.8964,81,6.5,22.3,382,0.38,17.4,s25_e150_RES10535,172,-24.2114,150.8983,54,6.4,27.0,610,0.47,13.8,135,37
s24_e150_RES26896 & s24_e150_RES26542,C,399,4.03,10,5.7,5,6,11.5,s24_e150_RES26896,470,-23.8036,150.58,53,6.0,22.5,267,0.25,23.8,s24_e150_RES26542,71,-23.7969,150.6333,132,5.7,9.8,1529,0.26,22.4,185,27
s24_e150_RES26395 & s24_e150_RES25196,C,420,5.78,7,5.7,5,6,12.5,s24_e150_RES26395,470,-23.7942,150.5689,62,5.7,16.9,316,0.21,27.6,s24_e150_RES25196,50,-23.7731,150.6481,137,5.7,8.1,2848,0.25,22.8,199,25
s44_e146_RES12216 & s44_e146_RES13045,C,244,2.35,10,10.0,5,6,27.3,s44_e146_RES12216,334,-43.2689,146.8972,247,23.4,5.1,107,0.01,1792.0,s44_e146_RES13045,90,-43.2942,146.9214,101,10.0,12.2,609,0.36,27.7,348,14
s44_e146_RES10835 & s44_e146_RES9697,C,546,4.71,12,4.2,5,6,3.0,s44_e146_RES10835,626,-43.2258,146.8731,30,4.2,23.0,1798,1.27,3.3,s44_e146_RES9697,80,-43.1967,146.9319,66,4.5,14.2,287,0.15,29.8,96,52
s44_e146_RES3456 & s44_e147_RES1067,C,491,6.76,7,4.7,5,6,4.6,s44_e146_RES3456,501,-43.0636,146.9208,27,4.7,37.9,842,1.02,4.6,s44_e147_RES1067,10,-43.0172,147.02,120,4.8,3.0,160,0.01,493.8,147,34
s37_e147_RES31981 & s37_e147_RES35537,C,599,5.41,11,3.9,5,6,3.9,s37_e147_RES31981,860,-36.2606,147.4672,33,4.0,30.2,662,0.72,5.6,s37_e147_RES35537,261,-36.2811,147.3925,61,3.9,14.7,582,0.3,13.1,94,53
s37_e147_RES131422 & s37_e147_RES127782,C,530,6.74,8,4.3,5,6,7.5,s37_e147_RES131422,1390,-36.7961,147.9936,23,4.7,34.9,241,0.48,9.7,s37_e147_RES127782,860,-36.7733,147.8933,77,4.3,7.8,772,0.13,33.5,100,50
s37_e147_RES72757 & s37_e147_RES76522,C,573,1.89,30,4.2,5,6,2.2,s37_e147_RES72757,1193,-36.4808,147.6622,24,4.2,25.2,1269,1.61,2.6,s37_e147_RES76522,620,-36.4964,147.6308,29,4.2,33.2,174,0.34,12.3,53,94
s37_e147_RES42439 & s37_e147_RES48274,C,680,7.17,9,3.6,5,6,3.7,s37_e147_RES42439,1000,-36.3208,147.5231,52,3.6,21.4,2317,0.73,4.9,s37_e147_RES48274,320,-36.3556,147.4433,74,3.6,12.1,712,0.25,14.6,126,39
s37_e147_RES79707 & s37_e148_RES25004,C,653,10.0,7,3.7,5,6,10.6,s37_e147_RES79707,1210,-36.5125,147.9644,32,3.7,24.5,527,0.34,10.9,s37_e148_RES25004,557,-36.4381,148.0725,64,10.5,5.2,56,0.02,538.8,96,52
s37_e147_RES136263 & s37_e147_RES129903,C,620,6.6,9,3.7,5,6,3.3,s37_e147_RES136263,1460,-36.8264,147.9561,23,3.7,33.9,469,0.77,4.8,s37_e147_RES129903,840,-36.7867,147.8856,69,3.9,9.7,1341,0.38,10.3,92,54
s37_e147_RES42069 & s37_e147_RES44669,C,511,2.59,20,4.5,5,6,2.3,s37_e147_RES42069,731,-36.3186,147.3331,43,4.7,39.0,910,1.67,2.8,s37_e147_RES44669,220,-36.3344,147.3036,76,4.5,14.7,854,0.36,12.5,119,42
s37_e147_RES82397 & s37_e148_RES33189,C,718,5.76,12,3.3,5,6,1.8,s37_e147_RES82397,1410,-36.5283,147.9864,15,3.3,38.2,563,1.37,2.4,s37_e148_RES33189,692,-36.5525,148.0567,30,3.3,26.4,408,0.53,6.2,45,111
s37_e147_RES65534 & s37_e148_RES21270,C,500,6.43,8,4.8,5,6,5.2,s37_e147_RES65534,880,-36.4464,147.9872,28,4.8,35.9,316,0.69,6.9,s37_e148_RES21270,380,-36.3906,148.0364,42,4.9,23.4,173,0.23,21.2,70,71
s37_e147_RES42572 & s37_e147_RES44915,C,700,8.23,9,3.3,5,6,2.9,s37_e147_RES42572,1000,-36.3217,147.5347,31,3.3,22.8,1881,0.85,3.9,s37_e147_RES44915,300,-36.3358,147.4322,53,3.5,12.7,1034,0.31,11.5,84,59
s37_e147_RES33540 & s37_e147_RES35945,C,541,4.52,12,4.4,5,6,2.6,s37_e147_RES33540,891,-36.2697,147.5142,32,4.4,33.4,749,0.89,4.9,s37_e147_RES35945,350,-36.2831,147.4458,38,4.5,27.2,904,0.81,5.5,70,71
s37_e147_RES26440 & s37_e147_RES22243,C,450,6.84,7,5.1,5,6,8.4,s37_e147_RES26440,720,-36.2281,147.4594,61,5.4,18.2,402,0.28,19.2,s37_e147_RES22243,270,-36.1925,147.3839,66,5.1,18.5,637,0.34,14.8,127,39
s37_e147_RES131906 & s37_e147_RES132289,C,610,7.72,8,3.9,5,6,3.6,s37_e147_RES131906,1440,-36.7989,147.9831,28,4.0,40.9,303,0.84,4.8,s37_e147_RES132289,830,-36.8014,147.8664,98,3.9,7.5,1433,0.28,13.9,126,39
s37_e147_RES77218 & s37_e147_RES75469,C,582,7.87,7,4.1,5,6,4.3,s37_e147_RES77218,1152,-36.4994,147.9294,36,4.1,24.2,643,0.57,7.1,s37_e147_RES75469,570,-36.4914,147.8308,33,4.3,25.9,322,0.4,10.7,69,72
s37_e147_RES11180 & s37_e147_RES5216,C,500,5.03,10,4.6,5,6,3.1,s37_e147_RES11180,750,-36.1072,147.6031,38,4.7,31.0,1003,1.12,4.2,s37_e147_RES5216,250,-36.0531,147.5633,48,4.6,21.4,379,0.38,12.3,86,58
s37_e147_RES142939 & s37_e147_RES140108,C,479,6.57,7,5.2,5,6,5.7,s37_e147_RES142939,930,-36.8661,147.1564,28,5.2,30.6,389,0.63,8.4,s37_e147_RES140108,451,-36.8494,147.0792,82,5.7,17.0,537,0.31,18.2,110,45
s37_e147_RES57702 & s37_e147_RES53901,C,550,6.24,9,4.2,5,6,3.2,s37_e147_RES57702,1070,-36.4067,147.6483,33,4.2,27.6,1028,1.07,3.9,s37_e147_RES53901,520,-36.3872,147.5678,45,4.5,17.1,458,0.27,16.8,78,64
s37_e147_RES66588 & s37_e147_RES50653,C,730,11.0,7,3.2,5,6,3.3,s37_e147_RES66588,1191,-36.4522,147.7067,18,3.2,34.3,402,0.78,4.1,s37_e147_RES50653,461,-36.3689,147.8044,35,3.3,16.9,236,0.18,18.4,53,94
s37_e147_RES153927 & s38_e147_RES952,C,429,3.32,13,5.5,5,6,3.2,s37_e147_RES153927,1101,-36.9828,147.9272,36,5.5,35.9,611,1.09,5.0,s38_e147_RES952,672,-37.0072,147.8786,32,5.7,34.1,259,0.66,8.6,68,73
s37_e147_RES36133 & s37_e147_RES41647,C,621,7.85,8,3.8,5,6,2.9,s37_e147_RES36133,901,-36.2842,147.4944,33,3.8,25.3,1638,1.0,3.8,s37_e147_RES41647,280,-36.3156,147.4064,69,4.0,13.1,991,0.36,11.3,102,49
s17_e145_RES3073 & s17_e145_RES4191,C,554,4.53,12,4.4,5,6,3.8,s17_e145_RES3073,935,-16.335,145.0464,28,4.4,28.6,789,0.92,4.8,s17_e145_RES4191,381,-16.3675,145.0833,89,4.4,11.8,1004,0.23,19.2,117,42
s17_e145_RES7271 & s17_e145_RES7060,C,369,3.15,12,6.3,5,6,9.3,s17_e145_RES7271,400,-16.5567,145.3992,81,6.5,10.2,243,0.08,84.1,s17_e145_RES7060,31,-16.5158,145.4108,87,6.3,13.0,1846,0.6,10.5,168,29
s17_e145_RES1842 & s17_e145_RES606,C,730,6.89,11,3.2,5,6,2.5,s17_e145_RES1842,1000,-16.145,145.0025,20,3.2,25.3,1785,0.93,3.4,s17_e145_RES606,270,-16.0761,145.0283,40,3.4,20.5,636,0.35,9.7,60,83
s17_e145_RES3670 & s17_e145_RES5092,C,511,3.8,13,4.6,5,6,3.0,s17_e145_RES3670,881,-16.3522,145.0558,20,4.7,47.8,391,1.49,3.2,s17_e145_RES5092,370,-16.3942,145.0661,100,4.6,7.4,694,0.08,55.7,120,41
s17_e145_RES1770 & s17_e145_RES563,C,551,5.38,10,4.2,5,6,3.6,s17_e145_RES1770,821,-16.1286,145.0081,27,4.4,30.7,912,0.99,4.4,s17_e145_RES563,270,-16.0731,145.0497,53,4.2,18.0,331,0.23,18.2,80,62
s17_e145_RES7322 & s17_e145_RES6907,C,390,5.87,7,5.9,5,6,8.5,s17_e145_RES7322,410,-16.5619,145.3731,89,6.3,12.2,1293,0.31,20.7,s17_e145_RES6907,20,-16.4947,145.3728,81,5.9,12.5,1425,0.41,14.5,170,29
s17_e145_RES18358 & s17_e145_RES16129,C,440,4.23,10,5.3,5,6,3.9,s17_e145_RES18358,850,-16.9208,145.2575,39,5.3,27.9,1387,1.17,4.5,s17_e145_RES16129,410,-16.8692,145.2886,135,5.4,5.7,1062,0.19,28.4,174,28
s18_e144_RES9361 & s18_e144_RES10858,C,401,3.54,11,5.7,5,6,6.6,s18_e144_RES9361,801,-17.1272,144.89,72,5.9,27.0,754,0.71,8.2,s18_e144_RES10858,400,-17.1472,144.8578,111,5.7,10.7,427,0.17,34.3,183,27
s18_e144_RES17662 & s18_e144_RES18085,C,312,2.85,11,7.5,5,6,7.8,s18_e144_RES17662,752,-17.2289,144.8869,69,7.7,29.9,1178,0.73,10.5,s18_e144_RES18085,440,-17.235,144.9172,218,7.5,7.1,1140,0.25,30.4,287,17
s18_e144_RES8890 & s18_e144_RES14258,C,360,3.82,9,6.4,5,6,6.0,s18_e144_RES8890,740,-17.1203,144.8556,46,6.4,32.8,727,0.9,7.2,s18_e144_RES14258,380,-17.1878,144.8147,118,6.5,8.9,816,0.17,38.4,164,30
s38_e149_RES16120 & s38_e149_RES20421,C,558,4.17,13,4.2,5,6,3.6,s38_e149_RES16120,901,-37.2172,149.1753,39,4.2,20.8,1219,0.73,5.8,s38_e149_RES20421,343,-37.2683,149.1514,50,4.2,17.5,1059,0.45,9.3,89,56
s38_e149_RES25351 & s38_e149_RES28338,C,453,3.45,13,5.4,5,6,4.2,s38_e149_RES25351,693,-37.3267,149.0142,32,5.4,38.5,481,0.99,5.5,s38_e149_RES28338,240,-37.3664,149.0183,45,5.4,17.1,461,0.3,18.0,77,64
s38_e149_RES16158 & s38_e149_RES21028,C,550,7.89,7,4.5,5,6,9.0,s38_e149_RES16158,920,-37.2178,149.0408,33,4.5,15.7,591,0.25,17.7,s38_e149_RES21028,370,-37.2753,149.1231,45,4.5,22.6,228,0.24,18.4,78,64
s38_e149_RES34113 & s38_e149_RES37263,C,308,2.39,13,7.8,5,6,8.5,s38_e149_RES34113,540,-37.4411,149.1069,69,7.8,23.7,301,0.33,23.8,s38_e149_RES37263,232,-37.4792,149.1325,81,8.0,21.2,763,0.61,13.3,150,33
s38_e149_RES23723 & s38_e149_RES27425,C,450,3.92,11,5.5,5,6,4.2,s38_e149_RES23723,721,-37.3072,149.0294,27,5.5,33.2,376,0.74,7.5,s38_e149_RES27425,271,-37.3536,149.0306,39,5.5,23.7,511,0.58,9.5,66,75
s38_e149_RES23672 & s38_e149_RES29707,C,640,6.57,10,3.7,5,6,2.7,s38_e149_RES23672,862,-37.3067,149.0072,18,3.8,41.2,511,1.18,3.2,s38_e149_RES29707,222,-37.3831,149.0144,39,3.7,14.3,480,0.24,15.8,57,87
s38_e149_RES23195 & s38_e149_RES27095,C,613,4.87,13,4.0,5,6,1.9,s38_e149_RES23195,913,-37.3011,149.0017,21,4.0,35.5,831,1.43,2.8,s38_e149_RES27095,300,-37.3494,149.0225,21,4.0,36.2,240,0.64,6.2,42,119
s38_e149_RES16335 & s38_e149_RES23078,C,559,6.05,9,4.3,5,6,3.2,s38_e149_RES16335,880,-37.2194,149.1628,27,4.3,29.0,2205,1.31,3.3,s38_e149_RES23078,321,-37.2994,149.1433,96,5.9,6.3,721,0.07,84.2,123,40
s38_e149_RES17473 & s38_e149_RES18846,C,490,5.8,8,4.8,5,6,3.6,s38_e149_RES17473,920,-37.2325,149.0447,37,5.0,21.6,1324,0.91,5.5,s38_e149_RES18846,430,-37.2475,149.1186,44,4.8,26.6,333,0.46,10.4,81,61
s38_e149_RES12427 & s38_e149_RES15703,C,411,4.7,9,5.7,5,6,4.6,s38_e149_RES12427,821,-37.1761,149.2433,73,5.7,24.6,874,0.75,7.5,s38_e149_RES15703,410,-37.2119,149.3064,56,6.0,22.0,425,0.5,11.9,129,38
s38_e149_RES34156 & s38_e149_RES37186,C,510,4.84,11,4.5,5,6,2.8,s38_e149_RES34156,630,-37.4417,149.1156,25,4.5,35.8,1180,1.36,3.3,s38_e149_RES37186,120,-37.4778,149.17,116,4.9,6.8,1586,0.28,17.3,141,35
s24_e132_RES13766 & s24_e132_RES13393,C,390,1.21,32,6.2,5,6,3.1,s24_e132_RES13766,1170,-23.5964,132.0006,37,6.2,29.6,1374,1.61,3.8,s24_e132_RES13393,780,-23.5811,132.0136,74,6.3,19.9,448,0.38,16.8,111,45
s19_e146_RES3787 & s19_e146_RES3059,C,760,7.71,10,3.1,5,6,3.7,s19_e146_RES3787,790,-18.9425,146.1089,55,3.1,17.7,898,0.35,8.9,s19_e146_RES3059,30,-18.8819,146.1769,78,3.4,9.5,2527,0.53,6.4,133,37
s19_e146_RES3592 & s19_e146_RES3075,C,790,6.51,12,3.1,5,6,2.3,s19_e146_RES3592,820,-18.9308,146.1211,39,3.1,19.1,1145,0.79,3.9,s19_e146_RES3075,30,-18.8844,146.1867,45,3.2,10.1,2983,0.58,5.5,84,59
s19_e146_RES3733 & s19_e146_RES3098,C,780,7.61,10,3.1,5,6,2.6,s19_e146_RES3733,810,-18.9392,146.1189,36,3.1,23.0,868,0.65,4.7,s19_e146_RES3098,30,-18.8889,146.1933,49,3.1,10.0,2038,0.51,6.0,85,58
s19_e146_RES3546 & s19_e146_RES2509,C,680,9.79,7,3.5,5,6,6.7,s19_e146_RES3546,710,-18.9264,146.0594,48,3.5,12.4,654,0.19,18.6,s19_e146_RES2509,30,-18.8478,146.1444,77,3.6,10.4,1111,0.34,10.6,125,40
s19_e146_RES3428 & s19_e146_RES2405,C,579,6.29,9,4.1,5,6,3.4,s19_e146_RES3428,720,-18.9133,146.0003,77,4.3,15.2,843,0.68,6.3,s19_e146_RES2405,141,-18.8425,146.0294,40,4.1,23.3,698,0.56,7.3,117,42
s19_e146_RES3411 & s19_e146_RES2241,C,650,8.8,7,3.5,5,6,3.9,s19_e146_RES3411,731,-18.9103,146.0078,44,3.5,21.2,1255,0.52,6.8,s19_e146_RES2241,81,-18.8317,146.0508,70,3.6,8.8,1868,0.4,8.9,114,43
s19_e146_RES3906 & s19_e146_RES2818,C,800,9.27,9,2.8,5,6,2.1,s19_e146_RES3906,830,-18.9511,146.1161,21,3.1,41.9,541,0.94,3.3,s19_e146_RES2818,30,-18.8667,146.1642,49,2.8,11.2,1806,0.49,5.8,70,71
s19_e146_RES3488 & s19_e146_RES2148,C,660,9.63,7,3.4,5,6,4.4,s19_e146_RES3488,710,-18.9208,146.0542,31,3.6,26.8,505,0.59,6.1,s19_e146_RES2148,50,-18.8197,146.0864,103,3.4,6.9,2155,0.22,15.5,134,37
s19_e146_RES3842 & s19_e146_RES2889,C,721,11.44,6,3.4,5,6,5.1,s19_e146_RES3842,741,-18.9475,146.0947,33,3.4,18.4,575,0.35,9.7,s19_e146_RES2889,20,-18.8706,146.1961,124,3.6,7.3,2316,0.34,10.8,157,31
s19_e146_RES3584 & s19_e145_RES24764,C,623,10.8,6,3.8,5,6,5.8,s19_e146_RES3584,743,-18.9306,146.0042,62,3.8,16.8,477,0.19,20.0,s19_e145_RES24764,120,-18.8258,145.9978,67,3.9,13.6,1267,0.48,8.1,129,38
s19_e145_RES27630 & s19_e146_RES2405,C,579,4.27,14,4.0,5,6,3.6,s19_e145_RES27630,720,-18.8697,145.9864,40,4.0,24.4,749,0.56,7.2,s19_e146_RES2405,141,-18.8425,146.0294,40,4.1,23.3,698,0.56,7.3,80,62
s19_e145_RES27306 & s19_e145_RES22304,C,659,8.24,8,3.6,5,6,7.8,s19_e145_RES27306,730,-18.8628,145.9283,48,3.7,19.0,685,0.34,10.8,s19_e145_RES22304,71,-18.7847,145.9594,118,3.6,6.8,1494,0.12,29.0,166,30
s19_e145_RES29032 & s19_e146_RES2296,C,590,5.63,10,4.1,5,6,4.3,s19_e145_RES29032,730,-18.8978,145.9825,74,4.1,13.1,656,0.2,20.2,s19_e146_RES2296,140,-18.8361,146.0081,55,4.1,15.5,1259,0.75,5.5,129,38
